order_item_id,order_id,sku_id,quantity,unit_price,discount_code,discount_amount
910,ORD0000304,SKU0017,1.0,14.17,DISC10,10.0
911,ORD0000304,SKU0008,1.0,9.36,DISC10,10.0
912,ORD0000304,SKU0007,2.0,12.38,DISC5,5.0
913,ORD0000305,SKU0003,2.0,9.37,DISC10,10.0
914,ORD0000305,SKU0005,3.0,7.36,,0.0
915,ORD0000305,SKU0007,1.0,12.38,,0.0
916,ORD0000305,SKU0018,1.0,12.57,DISC10,10.0
917,ORD0000306,SKU0003,2.0,9.37,DISC10,10.0
918,ORD0000306,SKU0018,1.0,12.57,DISC5,5.0
919,ORD0000307,SKU0002,3.0,7.61,DISC10,10.0
920,ORD0000307,SKU0015,3.0,12.15,DISC10,10.0
921,ORD0000307,SKU0011,2.0,6.21,DISC5,5.0
922,ORD0000307,SKU0009,1.0,11.65,DISC10,10.0
923,ORD0000307,SKU0008,2.0,9.36,,0.0
924,ORD0000308,SKU0019,3.0,9.58,,0.0
925,ORD0000308,SKU0012,3.0,11.02,,0.0
926,ORD0000308,SKU0005,3.0,7.36,DISC5,5.0
927,ORD0000308,SKU0010,1.0,5.44,,0.0
928,ORD0000308,SKU0010,3.0,5.44,DISC10,10.0
929,ORD0000309,SKU0006,1.0,11.3,DISC5,5.0
930,ORD0000309,SKU0018,2.0,12.57,DISC10,10.0
931,ORD0000309,SKU0016,3.0,7.94,DISC5,5.0
932,ORD0000309,SKU0003,3.0,9.37,,0.0
933,ORD0000309,SKU0002,2.0,7.61,DISC5,5.0
934,ORD0000310,SKU0013,3.0,7.36,,0.0
935,ORD0000310,SKU0004,1.0,11.82,DISC10,10.0
936,ORD0000310,SKU0006,2.0,11.3,DISC5,5.0
937,ORD0000311,SKU0008,3.0,9.36,,0.0
938,ORD0000312,SKU0018,2.0,12.57,DISC10,10.0
939,ORD0000312,SKU0003,1.0,9.37,DISC10,10.0
940,ORD0000313,SKU0011,2.0,6.21,DISC5,5.0
941,ORD0000313,SKU0015,1.0,12.15,DISC5,5.0
942,ORD0000313,SKU0015,2.0,12.15,DISC10,10.0
943,ORD0000313,SKU0019,3.0,9.58,DISC10,10.0
944,ORD0000314,SKU0006,2.0,11.3,DISC10,10.0
945,ORD0000315,SKU0018,3.0,12.57,,0.0
946,ORD0000316,SKU0004,3.0,11.82,DISC10,10.0
947,ORD0000316,SKU0010,3.0,5.44,DISC10,10.0
948,ORD0000316,SKU0017,1.0,14.17,,0.0
949,ORD0000316,SKU0015,1.0,12.15,DISC10,10.0
950,ORD0000316,SKU0005,2.0,7.36,,0.0
951,ORD0000317,SKU0002,3.0,7.61,,0.0
952,ORD0000317,SKU0014,1.0,6.13,DISC10,10.0
953,ORD0000317,SKU0019,1.0,9.58,DISC5,5.0
954,ORD0000317,SKU0004,2.0,11.82,,0.0
955,ORD0000317,SKU0009,3.0,11.65,,0.0
956,ORD0000318,SKU0003,2.0,9.37,DISC5,5.0
957,ORD0000318,SKU0016,3.0,7.94,DISC5,5.0
958,ORD0000318,SKU0018,2.0,12.57,,0.0
959,ORD0000318,SKU0003,2.0,9.37,DISC5,5.0
960,ORD0000318,SKU0010,2.0,5.44,DISC5,5.0
961,ORD0000319,SKU0018,2.0,12.57,DISC5,5.0
962,ORD0000319,SKU0012,3.0,11.02,,0.0
963,ORD0000319,SKU0011,1.0,6.21,DISC10,10.0
964,ORD0000320,SKU0010,2.0,5.44,DISC5,5.0
965,ORD0000320,SKU0004,1.0,11.82,,0.0
966,ORD0000320,SKU0014,1.0,6.13,DISC10,10.0
967,ORD0000320,SKU0012,2.0,11.02,,0.0
968,ORD0000321,SKU0005,2.0,7.36,,0.0
969,ORD0000321,SKU0010,2.0,5.44,DISC5,5.0
970,ORD0000321,SKU0019,1.0,9.58,DISC10,10.0
971,ORD0000321,SKU0009,2.0,11.65,,0.0
972,ORD0000321,SKU0013,3.0,7.36,,0.0
973,ORD0000322,SKU0018,1.0,12.57,,0.0
974,ORD0000322,SKU0005,2.0,7.36,DISC10,10.0
975,ORD0000322,SKU0018,2.0,12.57,,0.0
976,ORD0000322,SKU0003,3.0,9.37,DISC5,5.0
977,ORD0000322,SKU0009,3.0,11.65,DISC5,5.0
978,ORD0000323,SKU0012,1.0,11.02,,0.0
979,ORD0000323,SKU0014,3.0,6.13,,0.0
980,ORD0000324,SKU0017,2.0,14.17,,0.0
981,ORD0000324,SKU0008,1.0,9.36,,0.0
982,ORD0000324,SKU0008,1.0,9.36,DISC10,10.0
983,ORD0000324,SKU0001,3.0,7.17,,0.0
984,ORD0000324,SKU0017,1.0,14.17,,0.0
985,ORD0000325,SKU0014,3.0,6.13,,0.0
986,ORD0000326,SKU0007,3.0,12.38,DISC5,5.0
987,ORD0000326,SKU0010,1.0,5.44,,0.0
988,ORD0000326,SKU0002,2.0,7.61,DISC10,10.0
989,ORD0000326,SKU0007,2.0,12.38,DISC5,5.0
990,ORD0000327,SKU0003,2.0,9.37,DISC5,5.0
991,ORD0000327,SKU0001,1.0,7.17,DISC5,5.0
992,ORD0000328,SKU0001,2.0,7.17,DISC10,10.0
993,ORD0000328,SKU0018,1.0,12.57,DISC10,10.0
994,ORD0000328,SKU0019,3.0,9.58,DISC5,5.0
995,ORD0000329,SKU0002,1.0,7.61,DISC5,5.0
996,ORD0000329,SKU0019,2.0,9.58,DISC5,5.0
997,ORD0000330,SKU0006,2.0,11.3,,0.0
998,ORD0000330,SKU0010,3.0,5.44,DISC5,5.0
999,ORD0000330,SKU0007,2.0,12.38,DISC5,5.0
1000,ORD0000331,SKU0004,2.0,11.82,,0.0
1001,ORD0000331,SKU0016,3.0,7.94,,0.0
1002,ORD0000331,SKU0013,3.0,7.36,,0.0
1003,ORD0000332,SKU0004,2.0,11.82,,0.0
1004,ORD0000332,SKU0004,3.0,11.82,DISC10,10.0
1005,ORD0000333,SKU0018,2.0,12.57,,0.0
1006,ORD0000333,SKU0003,2.0,9.37,DISC10,10.0
1007,ORD0000333,SKU0018,1.0,12.57,DISC5,5.0
1008,ORD0000333,SKU0018,1.0,12.57,DISC5,5.0
1009,ORD0000334,SKU0003,3.0,9.37,DISC10,10.0
1010,ORD0000334,SKU0017,2.0,14.17,,0.0
1011,ORD0000334,SKU0012,1.0,11.02,,0.0
1012,ORD0000334,SKU0013,3.0,7.36,DISC5,5.0
1013,ORD0000334,SKU0014,1.0,6.13,,0.0
1014,ORD0000335,SKU0001,2.0,7.17,DISC5,5.0
1015,ORD0000336,SKU0002,1.0,7.61,DISC5,5.0
1016,ORD0000336,SKU0013,2.0,7.36,DISC5,5.0
1017,ORD0000336,SKU0001,2.0,7.17,DISC10,10.0
1018,ORD0000337,SKU0012,2.0,11.02,,0.0
1019,ORD0000337,SKU0019,1.0,9.58,,0.0
1020,ORD0000338,SKU0005,1.0,7.36,DISC5,5.0
1021,ORD0000338,SKU0009,3.0,11.65,DISC10,10.0
1022,ORD0000338,SKU0006,2.0,11.3,DISC10,10.0
1023,ORD0000338,SKU0018,3.0,12.57,,0.0
1024,ORD0000338,SKU0010,2.0,5.44,DISC5,5.0
1025,ORD0000339,SKU0014,1.0,6.13,DISC5,5.0
1026,ORD0000339,SKU0013,3.0,7.36,DISC5,5.0
1027,ORD0000339,SKU0005,2.0,7.36,DISC10,10.0
1028,ORD0000340,SKU0008,3.0,9.36,,0.0
1029,ORD0000340,SKU0013,1.0,7.36,DISC10,10.0
1030,ORD0000341,SKU0019,3.0,9.58,DISC10,10.0
1031,ORD0000341,SKU0018,1.0,12.57,DISC10,10.0
1032,ORD0000341,SKU0017,1.0,14.17,DISC10,10.0
1033,ORD0000342,SKU0002,3.0,7.61,DISC5,5.0
1034,ORD0000342,SKU0017,2.0,14.17,DISC10,10.0
1035,ORD0000343,SKU0001,2.0,7.17,DISC5,5.0
1036,ORD0000343,SKU0016,1.0,7.94,DISC5,5.0
1037,ORD0000343,SKU0014,1.0,6.13,DISC10,10.0
1038,ORD0000343,SKU0003,3.0,9.37,,0.0
1039,ORD0000343,SKU0013,1.0,7.36,,0.0
1040,ORD0000344,SKU0003,1.0,9.37,DISC10,10.0
1041,ORD0000344,SKU0005,1.0,7.36,DISC5,5.0
1042,ORD0000344,SKU0016,3.0,7.94,,0.0
1043,ORD0000345,SKU0006,3.0,11.3,,0.0
1044,ORD0000345,SKU0016,1.0,7.94,DISC10,10.0
1045,ORD0000345,SKU0013,3.0,7.36,DISC5,5.0
1046,ORD0000346,SKU0005,3.0,7.36,,0.0
1047,ORD0000346,SKU0005,2.0,7.36,DISC5,5.0
1048,ORD0000347,SKU0007,3.0,12.38,DISC10,10.0
1049,ORD0000347,SKU0019,2.0,9.58,,0.0
1050,ORD0000347,SKU0017,3.0,14.17,DISC5,5.0
1051,ORD0000347,SKU0017,2.0,14.17,DISC10,10.0
1052,ORD0000348,SKU0005,3.0,7.36,DISC10,10.0
1053,ORD0000348,SKU0012,3.0,11.02,DISC10,10.0
1054,ORD0000348,SKU0001,1.0,7.17,DISC5,5.0
1055,ORD0000348,SKU0013,1.0,7.36,DISC10,10.0
1056,ORD0000348,SKU0007,2.0,12.38,DISC5,5.0
1057,ORD0000349,SKU0009,2.0,11.65,DISC10,10.0
1058,ORD0000349,SKU0004,3.0,11.82,DISC10,10.0
1059,ORD0000349,SKU0013,2.0,7.36,DISC5,5.0
1060,ORD0000349,SKU0018,1.0,12.57,,0.0
1061,ORD0000349,SKU0018,3.0,12.57,DISC10,10.0
1062,ORD0000350,SKU0018,2.0,12.57,DISC10,10.0
1063,ORD0000350,SKU0004,2.0,11.82,,0.0
1064,ORD0000350,SKU0013,1.0,7.36,,0.0
1065,ORD0000350,SKU0005,1.0,7.36,DISC5,5.0
1066,ORD0000350,SKU0010,2.0,5.44,,0.0
1067,ORD0000351,SKU0016,3.0,7.94,,0.0
1068,ORD0000351,SKU0007,3.0,12.38,,0.0
1069,ORD0000351,SKU0017,2.0,14.17,,0.0
1070,ORD0000351,SKU0011,1.0,6.21,DISC10,10.0
1071,ORD0000351,SKU0008,3.0,9.36,DISC5,5.0
1072,ORD0000352,SKU0017,2.0,14.17,DISC10,10.0
1073,ORD0000352,SKU0012,3.0,11.02,DISC5,5.0
1074,ORD0000352,SKU0019,3.0,9.58,,0.0
1075,ORD0000353,SKU0007,3.0,12.38,,0.0
1076,ORD0000353,SKU0007,2.0,12.38,DISC5,5.0
1077,ORD0000353,SKU0016,2.0,7.94,,0.0
1078,ORD0000353,SKU0014,2.0,6.13,DISC10,10.0
1079,ORD0000353,SKU0005,2.0,7.36,DISC5,5.0
1080,ORD0000354,SKU0017,2.0,14.17,DISC5,5.0
1081,ORD0000354,SKU0011,1.0,6.21,DISC10,10.0
1082,ORD0000354,SKU0018,1.0,12.57,,0.0
1083,ORD0000354,SKU0001,3.0,7.17,DISC5,5.0
1084,ORD0000355,SKU0002,2.0,7.61,DISC5,5.0
1085,ORD0000355,SKU0018,1.0,12.57,,0.0
1086,ORD0000355,SKU0008,3.0,9.36,DISC5,5.0
1087,ORD0000355,SKU0001,3.0,7.17,,0.0
1088,ORD0000356,SKU0010,2.0,5.44,DISC10,10.0
1089,ORD0000356,SKU0005,1.0,7.36,DISC5,5.0
1090,ORD0000356,SKU0016,2.0,7.94,DISC5,5.0
1091,ORD0000357,SKU0001,2.0,7.17,DISC10,10.0
1092,ORD0000357,SKU0014,3.0,6.13,DISC10,10.0
1093,ORD0000358,SKU0016,2.0,7.94,DISC5,5.0
1094,ORD0000358,SKU0005,2.0,7.36,,0.0
1095,ORD0000358,SKU0018,2.0,12.57,DISC10,10.0
1096,ORD0000358,SKU0005,2.0,7.36,,0.0
1097,ORD0000358,SKU0009,3.0,11.65,DISC5,5.0
1098,ORD0000359,SKU0015,3.0,12.15,DISC5,5.0
1099,ORD0000359,SKU0011,3.0,6.21,DISC10,10.0
1100,ORD0000360,SKU0016,3.0,7.94,DISC10,10.0
1101,ORD0000361,SKU0008,1.0,9.36,DISC5,5.0
1102,ORD0000361,SKU0011,2.0,6.21,DISC5,5.0
1103,ORD0000361,SKU0013,3.0,7.36,DISC5,5.0
1104,ORD0000361,SKU0019,3.0,9.58,DISC10,10.0
1105,ORD0000361,SKU0014,2.0,6.13,DISC10,10.0
1106,ORD0000362,SKU0002,3.0,7.61,DISC10,10.0
1107,ORD0000362,SKU0005,3.0,7.36,DISC5,5.0
1108,ORD0000363,SKU0010,2.0,5.44,DISC5,5.0
1109,ORD0000363,SKU0010,2.0,5.44,DISC5,5.0
1110,ORD0000363,SKU0003,1.0,9.37,DISC10,10.0
1111,ORD0000363,SKU0001,3.0,7.17,DISC10,10.0
1112,ORD0000363,SKU0011,3.0,6.21,DISC5,5.0
1113,ORD0000364,SKU0009,2.0,11.65,DISC10,10.0
1114,ORD0000364,SKU0014,3.0,6.13,DISC5,5.0
1115,ORD0000364,SKU0019,3.0,9.58,DISC5,5.0
1116,ORD0000365,SKU0003,2.0,9.37,DISC10,10.0
1117,ORD0000365,SKU0016,2.0,7.94,,0.0
1118,ORD0000365,SKU0004,3.0,11.82,DISC10,10.0
1119,ORD0000366,SKU0007,3.0,12.38,DISC10,10.0
1120,ORD0000366,SKU0006,3.0,11.3,DISC5,5.0
1121,ORD0000366,SKU0008,1.0,9.36,DISC10,10.0
1122,ORD0000367,SKU0008,1.0,9.36,DISC5,5.0
1123,ORD0000367,SKU0015,1.0,12.15,,0.0
1124,ORD0000367,SKU0008,2.0,9.36,DISC5,5.0
1125,ORD0000367,SKU0005,1.0,7.36,DISC5,5.0
1126,ORD0000368,SKU0013,3.0,7.36,,0.0
1127,ORD0000368,SKU0002,3.0,7.61,DISC10,10.0
1128,ORD0000368,SKU0002,3.0,7.61,DISC10,10.0
1129,ORD0000369,SKU0016,1.0,7.94,DISC5,5.0
1130,ORD0000370,SKU0015,2.0,12.15,DISC10,10.0
1131,ORD0000370,SKU0002,2.0,7.61,,0.0
1132,ORD0000370,SKU0007,3.0,12.38,,0.0
1133,ORD0000371,SKU0008,2.0,9.36,,0.0
1134,ORD0000371,SKU0001,2.0,7.17,DISC5,5.0
1135,ORD0000372,SKU0017,2.0,14.17,DISC10,10.0
1136,ORD0000372,SKU0011,1.0,6.21,DISC10,10.0
1137,ORD0000373,SKU0006,2.0,11.3,DISC10,10.0
1138,ORD0000374,SKU0019,2.0,9.58,DISC5,5.0
1139,ORD0000374,SKU0009,2.0,11.65,DISC10,10.0
1140,ORD0000374,SKU0012,1.0,11.02,DISC5,5.0
1141,ORD0000374,SKU0011,2.0,6.21,,0.0
1142,ORD0000374,SKU0001,3.0,7.17,DISC5,5.0
1143,ORD0000375,SKU0019,2.0,9.58,DISC5,5.0
1144,ORD0000375,SKU0008,1.0,9.36,,0.0
1145,ORD0000375,SKU0017,2.0,14.17,DISC10,10.0
1146,ORD0000375,SKU0006,2.0,11.3,,0.0
1147,ORD0000376,SKU0006,1.0,11.3,DISC5,5.0
1148,ORD0000376,SKU0008,1.0,9.36,,0.0
1149,ORD0000376,SKU0019,2.0,9.58,DISC10,10.0
1150,ORD0000377,SKU0008,2.0,9.36,DISC5,5.0
1151,ORD0000377,SKU0016,3.0,7.94,,0.0
1152,ORD0000377,SKU0008,1.0,9.36,,0.0
1153,ORD0000377,SKU0019,3.0,9.58,,0.0
1154,ORD0000377,SKU0004,1.0,11.82,DISC10,10.0
1155,ORD0000378,SKU0017,1.0,14.17,DISC5,5.0
1156,ORD0000378,SKU0012,2.0,11.02,,0.0
1157,ORD0000378,SKU0017,1.0,14.17,DISC5,5.0
1158,ORD0000378,SKU0005,3.0,7.36,DISC10,10.0
1159,ORD0000379,SKU0014,1.0,6.13,DISC10,10.0
1160,ORD0000379,SKU0008,2.0,9.36,,0.0
1161,ORD0000379,SKU0013,2.0,7.36,DISC5,5.0
1162,ORD0000380,SKU0012,1.0,11.02,DISC5,5.0
1163,ORD0000381,SKU0008,3.0,9.36,DISC5,5.0
1164,ORD0000381,SKU0004,2.0,11.82,DISC5,5.0
1165,ORD0000382,SKU0011,1.0,6.21,DISC5,5.0
1166,ORD0000382,SKU0007,3.0,12.38,DISC5,5.0
1167,ORD0000382,SKU0013,3.0,7.36,,0.0
1168,ORD0000382,SKU0010,1.0,5.44,DISC5,5.0
1169,ORD0000383,SKU0003,2.0,9.37,,0.0
1170,ORD0000384,SKU0004,2.0,11.82,DISC5,5.0
1171,ORD0000385,SKU0009,3.0,11.65,DISC10,10.0
1172,ORD0000385,SKU0002,3.0,7.61,,0.0
1173,ORD0000385,SKU0019,2.0,9.58,,0.0
1174,ORD0000386,SKU0011,1.0,6.21,,0.0
1175,ORD0000386,SKU0006,2.0,11.3,,0.0
1176,ORD0000386,SKU0008,1.0,9.36,,0.0
1177,ORD0000386,SKU0019,2.0,9.58,DISC5,5.0
1178,ORD0000387,SKU0011,2.0,6.21,DISC5,5.0
1179,ORD0000387,SKU0011,3.0,6.21,DISC10,10.0
1180,ORD0000387,SKU0011,1.0,6.21,DISC5,5.0
1181,ORD0000387,SKU0006,3.0,11.3,,0.0
1182,ORD0000388,SKU0002,2.0,7.61,,0.0
1183,ORD0000388,SKU0005,2.0,7.36,,0.0
1184,ORD0000389,SKU0012,2.0,11.02,DISC5,5.0
1185,ORD0000390,SKU0007,2.0,12.38,DISC10,10.0
1186,ORD0000390,SKU0008,1.0,9.36,DISC5,5.0
1187,ORD0000390,SKU0010,2.0,5.44,DISC5,5.0
1188,ORD0000391,SKU0019,3.0,9.58,DISC10,10.0
1189,ORD0000392,SKU0008,2.0,9.36,DISC5,5.0
1190,ORD0000392,SKU0011,1.0,6.21,DISC10,10.0
1191,ORD0000393,SKU0014,2.0,6.13,DISC5,5.0
1192,ORD0000393,SKU0012,1.0,11.02,DISC10,10.0
1193,ORD0000393,SKU0003,1.0,9.37,DISC5,5.0
1194,ORD0000393,SKU0006,1.0,11.3,DISC5,5.0
1195,ORD0000393,SKU0011,3.0,6.21,DISC10,10.0
1196,ORD0000394,SKU0017,3.0,14.17,,0.0
1197,ORD0000395,SKU0011,3.0,6.21,DISC5,5.0
1198,ORD0000395,SKU0014,1.0,6.13,DISC5,5.0
1199,ORD0000395,SKU0007,3.0,12.38,,0.0
1200,ORD0000396,SKU0010,1.0,5.44,DISC10,10.0
1201,ORD0000396,SKU0008,3.0,9.36,DISC10,10.0
1202,ORD0000397,SKU0019,1.0,9.58,DISC10,10.0
1203,ORD0000397,SKU0008,2.0,9.36,DISC10,10.0
1204,ORD0000397,SKU0016,1.0,7.94,DISC5,5.0
1205,ORD0000397,SKU0017,1.0,14.17,,0.0
1206,ORD0000398,SKU0018,3.0,12.57,,0.0
1207,ORD0000398,SKU0009,2.0,11.65,DISC5,5.0
1208,ORD0000398,SKU0001,2.0,7.17,,0.0
1209,ORD0000398,SKU0005,1.0,7.36,DISC5,5.0
1210,ORD0000399,SKU0017,2.0,14.17,,0.0
1211,ORD0000400,SKU0014,3.0,6.13,DISC10,10.0
1212,ORD0000400,SKU0005,2.0,7.36,DISC10,10.0
1213,ORD0000400,SKU0019,1.0,9.58,DISC10,10.0
1214,ORD0000401,SKU0001,2.0,7.17,DISC10,10.0
1215,ORD0000401,SKU0010,2.0,5.44,,0.0
1216,ORD0000402,SKU0008,3.0,9.36,DISC5,5.0
1217,ORD0000402,SKU0004,2.0,11.82,,0.0
1218,ORD0000403,SKU0012,1.0,11.02,,0.0
1219,ORD0000403,SKU0001,2.0,7.17,DISC10,10.0
1220,ORD0000403,SKU0008,3.0,9.36,DISC5,5.0
1221,ORD0000404,SKU0006,3.0,11.3,,0.0
1222,ORD0000404,SKU0004,1.0,11.82,DISC5,5.0
1223,ORD0000404,SKU0015,2.0,12.15,DISC5,5.0
1224,ORD0000405,SKU0004,2.0,11.82,,0.0
1225,ORD0000405,SKU0001,1.0,7.17,,0.0
1226,ORD0000405,SKU0011,3.0,6.21,DISC5,5.0
1227,ORD0000405,SKU0019,2.0,9.58,,0.0
1228,ORD0000406,SKU0016,1.0,7.94,,0.0
1229,ORD0000406,SKU0007,1.0,12.38,DISC10,10.0
1230,ORD0000406,SKU0018,2.0,12.57,DISC10,10.0
1231,ORD0000407,SKU0015,3.0,12.15,,0.0
1232,ORD0000408,SKU0014,3.0,6.13,,0.0
1233,ORD0000408,SKU0009,1.0,11.65,,0.0
1234,ORD0000408,SKU0012,3.0,11.02,,0.0
1235,ORD0000408,SKU0019,1.0,9.58,,0.0
1236,ORD0000408,SKU0019,2.0,9.58,DISC10,10.0
1237,ORD0000409,SKU0001,3.0,7.17,,0.0
1238,ORD0000409,SKU0001,2.0,7.17,DISC10,10.0
1239,ORD0000409,SKU0018,2.0,12.57,,0.0
1240,ORD0000410,SKU0019,3.0,9.58,,0.0
1241,ORD0000410,SKU0018,3.0,12.57,DISC10,10.0
1242,ORD0000411,SKU0008,2.0,9.36,,0.0
1243,ORD0000412,SKU0002,2.0,7.61,DISC5,5.0
1244,ORD0000412,SKU0001,3.0,7.17,DISC10,10.0
1245,ORD0000412,SKU0010,3.0,5.44,DISC10,10.0
1246,ORD0000412,SKU0019,3.0,9.58,DISC10,10.0
1247,ORD0000412,SKU0006,1.0,11.3,DISC10,10.0
1248,ORD0000413,SKU0003,1.0,9.37,DISC5,5.0
1249,ORD0000413,SKU0017,2.0,14.17,DISC10,10.0
1250,ORD0000413,SKU0012,3.0,11.02,DISC5,5.0
1251,ORD0000413,SKU0018,2.0,12.57,DISC5,5.0
1252,ORD0000413,SKU0019,1.0,9.58,DISC10,10.0
1253,ORD0000414,SKU0016,1.0,7.94,DISC5,5.0
1254,ORD0000414,SKU0014,3.0,6.13,DISC10,10.0
1255,ORD0000414,SKU0005,3.0,7.36,DISC5,5.0
1256,ORD0000415,SKU0007,3.0,12.38,DISC10,10.0
1257,ORD0000415,SKU0006,1.0,11.3,DISC5,5.0
1258,ORD0000416,SKU0016,2.0,7.94,DISC5,5.0
1259,ORD0000416,SKU0008,1.0,9.36,DISC5,5.0
1260,ORD0000417,SKU0008,1.0,9.36,,0.0
1261,ORD0000417,SKU0003,1.0,9.37,,0.0
1262,ORD0000417,SKU0008,2.0,9.36,DISC5,5.0
1263,ORD0000417,SKU0017,1.0,14.17,DISC10,10.0
1264,ORD0000417,SKU0013,2.0,7.36,,0.0
1265,ORD0000418,SKU0018,3.0,12.57,DISC10,10.0
1266,ORD0000418,SKU0003,2.0,9.37,,0.0
1267,ORD0000419,SKU0010,2.0,5.44,DISC5,5.0
1268,ORD0000419,SKU0006,2.0,11.3,DISC5,5.0
1269,ORD0000420,SKU0014,1.0,6.13,DISC10,10.0
1270,ORD0000420,SKU0007,1.0,12.38,DISC10,10.0
1271,ORD0000421,SKU0014,1.0,6.13,DISC10,10.0
1272,ORD0000421,SKU0018,3.0,12.57,,0.0
1273,ORD0000422,SKU0016,2.0,7.94,,0.0
1274,ORD0000422,SKU0006,2.0,11.3,DISC5,5.0
1275,ORD0000422,SKU0019,1.0,9.58,DISC5,5.0
1276,ORD0000423,SKU0017,3.0,14.17,DISC5,5.0
1277,ORD0000423,SKU0018,2.0,12.57,DISC10,10.0
1278,ORD0000423,SKU0016,2.0,7.94,DISC10,10.0
1279,ORD0000423,SKU0004,1.0,11.82,,0.0
1280,ORD0000423,SKU0002,1.0,7.61,,0.0
1281,ORD0000424,SKU0001,3.0,7.17,,0.0
1282,ORD0000424,SKU0016,3.0,7.94,,0.0
1283,ORD0000424,SKU0014,3.0,6.13,,0.0
1284,ORD0000425,SKU0011,2.0,6.21,DISC10,10.0
1285,ORD0000425,SKU0016,2.0,7.94,,0.0
1286,ORD0000425,SKU0018,3.0,12.57,,0.0
1287,ORD0000425,SKU0003,3.0,9.37,DISC10,10.0
1288,ORD0000425,SKU0007,1.0,12.38,DISC10,10.0
1289,ORD0000426,SKU0010,2.0,5.44,,0.0
1290,ORD0000426,SKU0006,2.0,11.3,DISC10,10.0
1291,ORD0000426,SKU0006,2.0,11.3,,0.0
1292,ORD0000426,SKU0003,2.0,9.37,,0.0
1293,ORD0000427,SKU0013,3.0,7.36,,0.0
1294,ORD0000427,SKU0017,1.0,14.17,,0.0
1295,ORD0000427,SKU0010,2.0,5.44,DISC10,10.0
1296,ORD0000428,SKU0018,2.0,12.57,DISC5,5.0
1297,ORD0000428,SKU0016,3.0,7.94,DISC5,5.0
1298,ORD0000428,SKU0014,3.0,6.13,DISC5,5.0
1299,ORD0000428,SKU0003,3.0,9.37,DISC5,5.0
1300,ORD0000429,SKU0005,1.0,7.36,DISC5,5.0
1301,ORD0000429,SKU0007,1.0,12.38,DISC10,10.0
1302,ORD0000429,SKU0001,3.0,7.17,DISC5,5.0
1303,ORD0000429,SKU0016,1.0,7.94,DISC5,5.0
1304,ORD0000429,SKU0004,3.0,11.82,DISC10,10.0
1305,ORD0000430,SKU0003,2.0,9.37,DISC10,10.0
1306,ORD0000431,SKU0013,1.0,7.36,DISC5,5.0
1307,ORD0000431,SKU0003,1.0,9.37,DISC5,5.0
1308,ORD0000432,SKU0008,3.0,9.36,DISC10,10.0
1309,ORD0000432,SKU0002,1.0,7.61,,0.0
1310,ORD0000433,SKU0001,1.0,7.17,DISC5,5.0
1311,ORD0000433,SKU0015,3.0,12.15,DISC10,10.0
1312,ORD0000434,SKU0019,2.0,9.58,DISC5,5.0
1313,ORD0000434,SKU0006,3.0,11.3,,0.0
1314,ORD0000434,SKU0010,3.0,5.44,,0.0
1315,ORD0000434,SKU0004,1.0,11.82,,0.0
1316,ORD0000434,SKU0013,2.0,7.36,,0.0
1317,ORD0000435,SKU0014,2.0,6.13,DISC5,5.0
1318,ORD0000435,SKU0003,3.0,9.37,DISC5,5.0
1319,ORD0000435,SKU0001,1.0,7.17,DISC10,10.0
1320,ORD0000435,SKU0012,2.0,11.02,DISC10,10.0
1321,ORD0000435,SKU0017,1.0,14.17,,0.0
1322,ORD0000436,SKU0012,2.0,11.02,,0.0
1323,ORD0000436,SKU0017,3.0,14.17,DISC10,10.0
1324,ORD0000436,SKU0017,2.0,14.17,,0.0
1325,ORD0000437,SKU0010,3.0,5.44,DISC5,5.0
1326,ORD0000437,SKU0017,1.0,14.17,DISC10,10.0
1327,ORD0000437,SKU0001,3.0,7.17,DISC10,10.0
1328,ORD0000437,SKU0017,2.0,14.17,DISC10,10.0
1329,ORD0000437,SKU0004,3.0,11.82,DISC5,5.0
1330,ORD0000438,SKU0006,1.0,11.3,DISC5,5.0
1331,ORD0000438,SKU0004,3.0,11.82,,0.0
1332,ORD0000438,SKU0013,1.0,7.36,,0.0
1333,ORD0000438,SKU0013,2.0,7.36,DISC10,10.0
1334,ORD0000438,SKU0002,2.0,7.61,DISC5,5.0
1335,ORD0000439,SKU0017,3.0,14.17,DISC10,10.0
1336,ORD0000440,SKU0010,2.0,5.44,DISC10,10.0
1337,ORD0000440,SKU0015,3.0,12.15,DISC10,10.0
1338,ORD0000440,SKU0013,2.0,7.36,DISC10,10.0
1339,ORD0000440,SKU0008,3.0,9.36,,0.0
1340,ORD0000440,SKU0019,3.0,9.58,DISC5,5.0
1341,ORD0000441,SKU0005,1.0,7.36,,0.0
1342,ORD0000441,SKU0018,1.0,12.57,,0.0
1343,ORD0000441,SKU0005,1.0,7.36,DISC5,5.0
1344,ORD0000441,SKU0011,3.0,6.21,,0.0
1345,ORD0000441,SKU0014,3.0,6.13,DISC5,5.0
1346,ORD0000442,SKU0007,3.0,12.38,DISC10,10.0
1347,ORD0000442,SKU0016,2.0,7.94,DISC10,10.0
1348,ORD0000442,SKU0001,3.0,7.17,,0.0
1349,ORD0000442,SKU0016,1.0,7.94,DISC10,10.0
1350,ORD0000443,SKU0006,3.0,11.3,,0.0
1351,ORD0000443,SKU0011,2.0,6.21,,0.0
1352,ORD0000443,SKU0011,2.0,6.21,DISC5,5.0
1353,ORD0000443,SKU0008,3.0,9.36,,0.0
